commit_id,project,buggy,fix,year,author_date,la,ld,nf,nd,ns,ent,ndev,age,nuc,aexp,arexp,asexp
6455364281ea565214b35d7092dd2fbddb0edf72,apache/hbase,False,False,2007,1182812096,170,49,8,3,3,2.09512904670167,0.25,7.125,13.625,25,25.0,0.5555283637418771
931d452cb2cc069bbb97e45dca094e9b163275c3,apache/hbase,True,False,2007,1186783865,1435,711,23,2,2,1.42907577291264,0.1739130434782609,3.52173913043478,13.3478260869565,43,43.0,1.24784851074196
70004192f1c5760b13ddc924d69596af4f6012bf,apache/hbase,False,False,2007,1196152508,31,7,4,2,2,1.63372190190362,0.75,32.5,49.0,92,92.0,1.24784851074217
2fa16d4fdf8f638009bbf92bbbf6c3fae4d5ed23,apache/hbase,False,False,2007,1182983827,24,44,3,2,2,1.20348343172023,1.0,4.0,9.66666666666667,26,26.0,1.2478484809398702
89af8294f42a9a16b91a09f7808653a71648718f,apache/hbase,False,False,2007,1175893768,1,1,1,1,1,0.0,1.0,3.0,1.0,0,0.0,0.0
b8291d673e065fdc24d82aca9e1e4e110e8d81c2,apache/hbase,False,False,2007,1196370603,109,67,8,2,2,2.46523863913599,0.375,32.5,42.25,94,94.0,1.24784851074217
a24a76ca8384528ee3c122c79738b089a32d7100,apache/hbase,False,False,2007,1197576150,169,149,4,2,2,0.9653320029596422,0.75,1.5,103.25,103,103.0,1.24784851074217
60a2e629d16b77fc8a3b7ee8f4533f68e6911f6e,apache/hbase,False,False,2007,1183201892,1420,53,23,7,3,3.67977124373231,0.130434782608696,5.95652173913043,4.65217391304348,27,27.0,0.5555490509984901
391379a6fb4474428faeecfa8336b28503ca0400,apache/hbase,False,False,2007,1187140349,254,425,11,1,1,2.05976056093721,0.272727272727273,5.454545454545452,13.5454545454545,45,45.0,41.0
5c869d23e977fa431a4658305d56ac496e417e67,apache/hbase,False,False,2007,1194407293,25,17,7,4,2,2.47745726450888,0.4285714285714289,23.0,22.4285714285714,75,75.0,1.96679686551914
c5eee12d4cf6743be2f8b54131ec6f080da4b825,apache/hbase,False,False,2007,1196736529,99,79,4,3,2,1.1413077630565902,0.75,0.75,52.5,103,103.0,1.96679686551914
59825ac875d90ae0083b992b72dc9a57f9c5941d,apache/hbase,False,False,2007,1188430792,479,282,8,3,2,2.06731470520229,0.375,7.125,19.625,27,27.0,1.96679685264826
e9aafde1f124c396f629749d9d78968614c0ad34,apache/hbase,False,False,2007,1188002565,16,14,4,2,2,1.38729142764377,0.75,0.0,39.25,25,25.0,1.96679681539536
2e49c9451bb1867454a7e16074ba8ba913872f2f,apache/hbase,False,False,2007,1183788565,257,5,7,3,2,1.0381059247239102,0.4285714285714289,12.142857142857098,8.28571428571429,29,29.0,1.2478485070169
bf176b63f3ec725ec73f995b6051a689a5de8a9b,apache/hbase,False,False,2007,1196380885,21,32,2,2,2,0.135036202802128,1.5,11.5,86.0,89,89.0,1.96679686551914
d8f4792f8e20bf7c0c0ca7a057245c3fd1e2a75d,apache/hbase,False,False,2007,1193964187,50,40,4,4,2,1.28265337896427,0.75,19.75,36.25,71,71.0,1.96679686551914
e24940438a894a6f323f247e8376624912e8c5e8,apache/hbase,False,False,2007,1196408206,110,0,2,1,1,0.970950594454669,0.0,0.0,0.0,92,92.0,82.0
49d4f333f4781c9b4b518d177d33523f49aec8e6,apache/hbase,False,False,2007,1188944762,75,1,3,2,2,0.276122345045674,1.0,2.3333333333333304,31.0,59,59.0,1.24784851074217
7d48b5f7d52c7fd246d32a158d0ecba9d946f383,apache/hbase,False,False,2007,1188509305,87,75,3,2,2,0.33750222552675,1.0,9.33333333333333,28.0,29,29.0,1.96679686196148
ad743978ed62cdf18bb3f8d580deb27b9b2195a4,apache/hbase,False,False,2007,1194062412,3,2,2,2,2,0.7219280948873621,1.5,1.0,101.0,85,85.0,1.24784851074217
8f3b423b73a76914af2bee72db94f177b2a3add8,apache/hbase,False,False,2007,1190669890,37,18,6,2,2,2.00153879838362,0.5,8.33333333333333,28.3333333333333,49,49.0,1.96679686551914
72414e6c91cbfea5b4ef308b011cdeee69716a3f,apache/hbase,False,False,2007,1196282280,76,55,4,2,2,1.6372835107741397,0.75,1.0,67.25,93,93.0,1.24784851074217
c9f105acd5754b52d2f11107ba86b9fb5ac7cf4c,apache/hbase,False,False,2007,1191966491,200,172,7,2,2,1.83263775964885,0.4285714285714289,5.857142857142861,29.0,58,58.0,1.96679686551914
47bf7fd8bbaca22a89e7429e52dcac5a5126d38a,apache/hbase,False,False,2007,1179811807,76,74,4,2,2,1.63964968123326,0.5,3.0,5.75,4,4.0,1.125
3786f399a65183058e16b0ddf17e34c56c7b6d36,apache/hbase,False,False,2007,1196147460,102,85,3,2,2,0.395845491514365,1.0,0.666666666666667,96.6666666666667,91,91.0,1.24784851074217
c56582d19b3060270c3f95443d1945a2db9b8892,apache/hbase,False,False,2007,1191361327,43,25,4,2,2,1.62168440824576,0.75,4.5,46.75,74,74.0,1.24784851074217
8faa2ea9c672aff198eb02b9c31cda8fbaa1bfc8,apache/hbase,False,False,2007,1192211197,75,136,4,2,2,1.5295345602626398,0.75,7.25,48.5,62,62.0,1.96679686551914
87273adb1c1c4be497e7867a6d70540c4c0f7044,apache/hbase,False,False,2007,1198274305,127,114,6,2,2,1.23091157850628,0.5,3.1666666666666696,61.6666666666667,124,124.0,1.96679686551914
faada59eb7feafe7dfff8cd96ed2bb0a746d008d,apache/hbase,False,False,2007,1197175798,268,0,6,2,2,1.63965166316585,0.5,0.333333333333333,61.6666666666667,112,112.0,1.96679686551914
afeed7bfc63d9ce4d83fbf423fe034353b155854,apache/hbase,False,False,2007,1196839679,37,44,6,2,2,1.81278021109332,0.5,2.8333333333333304,31.1666666666667,105,105.0,1.96679686551914
e3e22fe37eae6b22ba80ae24dfc7a219a119d92a,apache/hbase,False,False,2007,1179841870,455,340,3,2,2,0.627481275180504,0.666666666666667,0.0,6.66666666666667,5,5.0,1.1875
1236b87f48fb81f26afd331038047647f60eddad,apache/hbase,False,False,2007,1190995944,1230,1,7,2,1,2.37756354938269,0.0,0.0,0.0,52,52.0,44.0
0465b18a358e956a9d3d9a93ac708d5c83f420e2,apache/hbase,False,False,2007,1198169099,88,34,2,2,2,0.0685860940364442,1.5,6.0,109.0,123,123.0,1.96679686551914
612f446dbdd151a02700839705c5ebfd1fc33e2a,apache/hbase,True,False,2007,1197062634,523,364,6,2,2,0.9467593605223572,0.5,7.16666666666667,62.8333333333333,99,99.0,1.24784851074217
b7f01dce989c91e7d50cc80ee88042e5d995dab9,apache/hbase,True,False,2007,1187304663,660,423,25,4,2,3.70369619640279,0.12,9.0,11.0,48,48.0,1.24784851074216
5a465ae05b0dc8c9bea6412f130d02cdd1a0f54d,apache/hbase,False,False,2007,1196404547,7,5,2,2,2,0.4138168503036339,1.5,0.0,94.5,90,90.0,1.96679686551914
438b82450a5f0714a3c581852274c94f6b9f8704,apache/hbase,False,False,2007,1197581283,68,38,4,3,2,1.68456486518153,0.75,3.0,53.0,104,104.0,1.24784851074217
31a8ba569be8bfbef08dcd0646fca6eb74b2c19d,apache/hbase,True,False,2007,1182458445,141,86,8,3,2,2.39760471732707,0.25,8.125,4.5,10,10.0,1.4990234375
1756a22f03e9469db6d1c6ca6312fafb395018be,apache/hbase,False,False,2007,1187827170,62,58,15,4,2,3.1138530369453,0.2,5.33333333333333,20.466666666666697,51,51.0,1.24784851074217
