commit_id,project,buggy,fix,year,author_date,la,ld,nf,nd,ns,ent,ndev,age,nuc,aexp,arexp,asexp
774f6cde0d302c869b1e1392d005263adc6d7f9e,apache/camel,False,False,2007,1186507629,31,5,5,4,1,1.88210225325431,0.4,4.8,12.4,486,486.0,251.0
30224b254825a46967a95955ca751627f1e24fcf,apache/camel,False,False,2007,1185294083,31,22,5,5,2,1.93637876776035,0.4,12.2,5.8,408,408.0,0.218460083006882
7d8ad138b0fbc3ac5b64bb54b3b95b1dc22dad0c,apache/camel,False,False,2007,1186657479,13,6,1,1,1,0.0,2.0,1.0,23.0,506,506.0,259.0
8b5459cfb18316ec2c96e63b0b70a4289ed0c755,apache/camel,False,False,2007,1174377184,23,44,10,4,2,2.53571655400829,0.2,0.0,3.3,9,9.0,1.03125
0833738e274f6325f33d3fca2e890cfcf5cf8dc7,apache/camel,False,False,2007,1175212074,111,35,7,2,1,2.15556966904848,0.142857142857143,0.5714285714285711,1.14285714285714,99,99.0,65.0
82ca5d9031794e119c8ada3174a564263800604a,apache/camel,False,False,2007,1194618728,12,1,2,1,1,0.6193821946787641,1.5,32.0,14.5,178,178.0,80.0
bb3b2f152f7a5b82c1520ef2c79d0b80422b3df9,apache/camel,False,False,2007,1174988236,10,6,2,1,1,0.696212260125146,1.0,0.0,4.5,81,81.0,11.0
aa68d157375db159e026354774d99cad27218c46,apache/camel,False,False,2007,1192553970,29,27,1,1,1,0.0,3.0,1.0,26.0,764,764.0,396.0
2ace15a0aa73c2f02cb697712eee9f613bfbc8fc,apache/camel,False,False,2007,1190296427,285,5,19,11,2,4.20970824023462,0.157894736842105,9.1578947368421,1.1578947368421102,153,153.0,1.45814036675889e-25
1f8b845dc4bd7283331beba18ab0e30a11f986ec,apache/camel,False,False,2007,1190735495,73,24,10,7,2,2.37398228268512,0.3,18.0,12.4,159,159.0,0.9999704395723248
f639d36fc541f85cf07427bbd7748a64ef371621,apache/camel,False,False,2007,1190041054,132,83,12,7,2,2.4823083273832203,0.333333333333333,20.25,7.5,144,144.0,0.9999704395723248
36a1ee41206e92af3876959fc586e91f5a888bfd,apache/camel,False,False,2007,1185200101,52,25,4,3,2,1.6492769987925802,0.25,14.0,0.75,406,406.0,0.218460083006882
ab8caaab8f294a1c90109499dc57770253528446,apache/camel,False,False,2007,1179167132,75,25,5,2,2,2.04680098789954,0.2,12.4,2.8,81,81.0,0.9999704395723248
6d6454108157a488857d2f84db9db454d111a519,apache/camel,False,False,2007,1184090199,22,24,6,1,1,1.94000576007718,0.166666666666667,0.0,3.8333333333333295,394,394.0,71.0
f62a08d9828a88d87e6d448bad8800dd36134ce3,apache/camel,False,False,2007,1179934701,32,3,2,1,1,0.8224042259549891,0.5,0.0,1.0,295,295.0,10.0
e3fc01e26e22547230a1f6e101a49342d5ddb291,apache/camel,False,False,2007,1196161991,0,1,1,1,1,0.0,1.0,0.0,1.0,867,867.0,318.0
3b0a241f27b6cfd5eca53b219541c5304dcb8d8f,apache/camel,True,False,2007,1197500626,15,0,2,1,1,0.970950594454669,1.0,113.0,2.5,890,890.0,337.0
d0901efc3236c13d782d2d51039c73409e8edb81,apache/camel,False,False,2007,1189571970,6,0,2,1,1,1.0,1.0,35.0,2.5,663,663.0,207.0
ee0b568e9500db08826e87cb68649350ed3d735a,apache/camel,False,False,2007,1198158638,17,3,3,2,1,1.36096404744368,1.0,105.0,7.33333333333333,31,31.0,16.0
fe3ba238dd59ed4b0aee381e8ec2e956bd73c1af,apache/camel,False,False,2007,1187191808,235,78,5,4,3,1.98127878570927,0.8,5.2,6.2,547,547.0,0.0514383546193913
c399e637aa5f5b839ecdbb96fc6afb0f014a4086,apache/camel,False,False,2007,1174356198,7,3,1,1,1,0.0,1.0,0.0,3.0,14,14.0,5.0
20d675f608682579cd68a5ebf34496d548ed4f11,apache/camel,True,False,2007,1196702212,39,7,2,1,1,0.558629373452199,1.0,32.5,9.0,881,881.0,330.0
c760efd2e37d7833a42b26ca9ac296dd5ada0fa9,apache/camel,False,False,2007,1186141000,91,27,3,3,1,1.15832595675115,0.333333333333333,0.333333333333333,0.333333333333333,460,460.0,118.0
4851bdd856a43fc909df5be682d31a9ef637e88e,apache/camel,False,False,2007,1185946506,56,2,14,8,2,3.3966538880715698,0.0714285714285714,11.5,0.5714285714285711,452,452.0,1.1750812851217692e-83
c82c84ddb94247e3cd3ee41ffba011e493f3d899,apache/camel,False,False,2007,1178985061,168,9,7,2,1,2.63870361031391,0.285714285714286,2.71428571428571,3.71428571428571,260,260.0,49.0
9983fc5e8673fdf99f753f592ccf57f704c55272,apache/camel,False,False,2007,1185787082,140,65,6,2,1,2.05404430087447,0.333333333333333,1.33333333333333,9.83333333333333,446,446.0,225.0
aabfced5c4546206608cdd1699234427215e61a1,apache/camel,False,False,2007,1177066526,312,21,8,4,1,2.51424388611201,0.25,0.125,4.5,172,172.0,98.0
d5e6b38aee4c69c2a1c06f032dad88a41d5e3e86,apache/camel,False,False,2007,1174328769,114,49,8,6,1,2.23217606130688,0.25,0.0,1.125,1,1.0,1.0
ac9d5e90c72180917d1d006c2e28d31229ad42ee,apache/camel,False,False,2007,1174420358,75,10,10,8,2,2.38419702256787,0.2,0.0,3.8,27,27.0,0.252141259610653
d5c19e08288d2a6aa72b41f26baf38e27ff5f2a5,apache/camel,False,False,2007,1188375295,0,89,1,1,1,0.0,1.0,21.0,1.0,622,622.0,185.0
9cb33eb2c0a5da3f417415312c538d45eff94246,apache/camel,False,False,2007,1190396034,18,55,5,3,1,1.79749682105771,0.4,18.2,3.8,158,158.0,67.0
