commit_id,project,buggy,fix,year,author_date,la,ld,nf,nd,ns,ent,ndev,age,nuc,aexp,arexp,asexp
6d070498beeba4d431a09043fd83abb96f5eff9d,apache/cassandra,False,False,2009,1255041055,32,95,5,4,3,1.92762511013033,0.8,4.6,45.8,635,635.0,0.388888888903101
1c547a2aa9bfc8ed536ddd875be88de887b39909,apache/cassandra,True,False,2009,1253671035,63,63,6,3,2,1.70508038221125,0.666666666666667,16.1666666666667,47.5,589,589.0,0.750000000021828
cb7cacfea70bdba83c3ff8406054c826a47be832,apache/cassandra,False,False,2009,1239847764,11,1,1,1,1,0.0,3.0,17.0,12.0,132,132.0,102.0
eb32e2775162b0171ec45a4babec254d3ad09c2b,apache/cassandra,True,False,2009,1258667475,15,3,1,1,1,0.0,2.0,6.0,69.0,752,752.0,632.0
24fcbf4a95b3635c48d7a9858dce2494f109fbd3,apache/cassandra,False,False,2009,1245073350,3,16,1,1,1,0.0,1.0,17.0,2.0,315,315.0,248.0
e3aef8e0edeedc1071dec2fc10c305427ff87930,apache/cassandra,False,False,2009,1248725993,35,18,7,2,2,2.31328805738134,0.142857142857143,5.14285714285714,3.5714285714285694,413,413.0,0.125000183703378
2f322a8bd0a716b6010594ba4bb7cba9019a6ebc,apache/cassandra,False,False,2009,1245779288,101,179,10,3,2,1.9412579861773,0.1,1.4,13.4,340,340.0,0.125000183703378
b9bc065e3d9a81b2cb0a0063af8589b642dc00ea,apache/cassandra,False,False,2009,1238794060,9,5,5,3,3,0.591672778582327,0.4,19.6,3.0,97,97.0,0.240740740751363
59ec4109e45d8b84f6f18ea66179840f50de6b25,apache/cassandra,False,False,2009,1251406041,0,261,9,2,2,1.18220832260733,0.222222222222222,0.0,7.66666666666667,535,535.0,0.25
f116a3e4e5496653987276c2d31ba683990057b8,apache/cassandra,False,False,2009,1243545007,2423,36,22,4,3,3.83623021570496,0.0909090909090909,1.68181818181818,3.86363636363636,296,296.0,0.240740740751363
3917094f04a76878c56947e745154c708ff99632,apache/cassandra,False,False,2009,1251132561,52,22,1,1,1,0.0,1.0,4.0,22.0,517,517.0,424.0
f1279e961829fce958df6e9e68742798562f4ec0,apache/cassandra,True,False,2009,1258381907,34,18,4,2,1,1.92480426769597,0.75,8.25,32.5,739,739.0,620.0
51dbca6927af69fd8f116910c5288ff2a0a6b6ec,apache/cassandra,False,False,2009,1248897946,84,40,4,3,3,1.41201164615411,0.75,0.75,29.25,430,430.0,0.388888888903101
e9e08ff6b572c851ecfcfe49bc63de43dfe3ed04,apache/cassandra,False,False,2009,1238120334,4,1,1,1,1,0.0,2.0,0.0,2.0,8,8.0,5.0
761e953afa4a10831a1675bbc6c0fb26a09588fb,apache/cassandra,False,False,2009,1242051976,91,86,6,2,1,1.3383483556254,0.166666666666667,2.6666666666666696,2.5,258,258.0,204.0
2514d6dc649c3b215b1c4921968b61f38511e2ed,apache/cassandra,False,False,2009,1249165893,11,11,2,2,1,0.994030211476956,0.5,0.0,9.5,449,449.0,368.0
7435fc82c05089741cd03df3679128c8fc073fe9,apache/cassandra,True,False,2009,1248140147,72,56,11,3,2,2.83662298593635,0.0909090909090909,19.8181818181818,4.72727272727273,396,396.0,0.125000183703378
8ec9b7bd95c5e09227a67893a944945fd0a37707,apache/cassandra,False,False,2009,1258743982,3,3,3,2,1,1.58496250072116,0.333333333333333,12.333333333333302,19.3333333333333,754,754.0,633.0
e90036f6e1b2c799bef4842f69a0df9ee5b08ec9,apache/cassandra,False,False,2009,1237356648,155,28,4,1,1,1.42411873575371,0.25,15.0,1.0,1,1.0,0.0
aa0b3d182a3dd24f9e1697bca41a3b9bd61af848,apache/cassandra,False,False,2009,1256671289,7,94,5,4,4,0.4390403660048639,0.8,19.0,35.8,686,686.0,0.0052083333333333
040bfd4c2903778c27093184a99fdd367810373a,apache/cassandra,False,False,2009,1239847758,2,8,1,1,1,0.0,1.0,1.0,13.0,131,131.0,27.0
321848d09c86fd8d78331fe0ef59c5b97a3afa8e,apache/cassandra,False,False,2009,1257955896,117,116,3,2,1,1.1521988091276998,0.333333333333333,9.66666666666667,15.333333333333302,719,719.0,602.0
31e3033afd7484f69db4a9258e8e6e39e8360050,apache/cassandra,False,False,2009,1239724064,21,0,2,1,1,0.958711882977132,1.5,0.0,13.5,123,123.0,96.0
ddf00a509a4793bc69bf11cf10cc8155a9371f2d,apache/cassandra,False,False,2009,1250112444,8,8,1,1,1,0.0,1.0,5.0,19.0,496,496.0,406.0
93c5afa5c98de25aecc9a13ff9a9ec833785c184,apache/cassandra,False,False,2009,1257954525,16,15,6,2,2,2.50132211628017,0.5,4.66666666666667,23.8333333333333,718,718.0,0.125000183703378
3ec8258db67ef4c5afc35e71ca63435681cf9e87,apache/cassandra,False,False,2009,1250023210,37,1,1,1,1,0.0,2.0,0.0,8.0,495,495.0,405.0
f9a1343d92237e6a9553a4fd96db0208b6789126,apache/cassandra,True,False,2009,1245779298,138,137,14,5,2,2.84887704391446,0.0714285714285714,9.785714285714286,9.214285714285714,341,341.0,0.125000183703378
a996c8214baa4fa886071a24b8058ed1ca284686,apache/cassandra,False,False,2009,1238121826,1020,336,26,9,3,3.1906615362387,0.115384615384615,2.76923076923077,1.03846153846154,22,22.0,0.129629629613696
d24be7d5e7595513f298299450746acec1feb14a,apache/cassandra,False,False,2009,1238350715,19,12,1,1,1,0.0,3.0,2.0,3.0,67,67.0,58.0
d748648b235bd7dc95bfb2672ee156e0eb132bd8,apache/cassandra,False,False,2009,1249687790,60,2,2,1,2,0.45868581620054,1.0,0.0,16.5,478,478.0,0.125000183703378
44bd6cfe6a8a5520f1c41d82610ca76152f49eb1,apache/cassandra,False,False,2009,1260315231,41,12,1,1,1,0.0,2.0,0.0,30.0,87,87.0,39.0
238758b32a4ae47887844880870f9033453831d0,apache/cassandra,False,False,2009,1238794054,9,16,3,2,1,1.12385618977472,1.0,11.0,8.0,96,96.0,77.0
98719aa7c68d102a3ec7555e08bb130bd275de3f,apache/cassandra,False,False,2009,1257354462,26,19,1,1,1,0.0,4.0,1.0,138.0,705,705.0,588.0
e1e6a6c55463c540e43c3ffeafa9285323cef926,apache/cassandra,False,False,2009,1249523729,12,6,1,1,1,0.0,1.0,6.0,3.0,460,460.0,377.0
438f387705a82ec4d1a3017d74ab38a132ce5476,apache/cassandra,False,False,2009,1248145302,36,26,3,2,2,1.16634197978619,1.0,0.0,10.6666666666667,402,402.0,0.750000000021828
6e709a28633813d730170c2d6911b63419c73550,apache/cassandra,False,False,2009,1253300556,34,34,2,1,1,0.7871265862012691,1.5,0.0,78.0,582,582.0,479.0
0eef9edf1a6e7561b9e8b644f00a2dbee9891b5f,apache/cassandra,False,False,2009,1238505905,35,38,12,4,1,2.9905172985205,0.25,13.75,4.16666666666667,72,72.0,61.0
6b7a1c300f0d59ad689767307cffd0e9ef3b8523,apache/cassandra,True,False,2009,1249946228,127,132,13,6,3,3.0135524948546704,0.230769230769231,1.53846153846154,25.1538461538462,486,486.0,0.0185185185327305
3cf306a37fea9a45b30142cff20d144ec06f423b,apache/cassandra,False,False,2009,1239914520,22,18,2,1,2,0.16866093149667,1.5,0.5,21.0,135,135.0,0.125000183703378
693a8a9db8df9a59034ce23011026c48c8436e8a,apache/cassandra,False,False,2009,1261514130,29,23,1,1,1,0.0,4.0,5.0,32.0,838,838.0,707.0
fb2cbc892206268e0f7d2d825956fa2c5757fd2a,apache/cassandra,False,False,2009,1260022945,0,1345,4,1,1,1.63700140270759,0.25,112.0,2.0,784,784.0,659.0
cc373761dc025711eeb7c35bc64fe0881654d255,apache/cassandra,False,False,2009,1245705478,97,87,10,5,1,2.6814010992435,0.1,12.5,7.0,333,333.0,263.0
d19877f286c734ca3edcea292e2371a8077329dc,apache/cassandra,False,False,2009,1238131286,233,106,4,1,1,1.7071793195288998,0.5,0.0,2.5,13,13.0,12.0
9452cad27703946871c5a2118045185c4830eb3c,apache/cassandra,False,False,2009,1239030638,26,94,3,2,1,0.2441756336518649,1.0,3.0,8.66666666666667,107,107.0,86.0
be98e4f5b50dd16ad816c5506f4fc9ce3aedaaf2,apache/cassandra,False,False,2009,1261429236,1,2,1,1,1,0.0,1.0,61.0,1.0,96,96.0,5.0
22525a8e12b7af6370caa7d42b9f416a43c7832f,apache/cassandra,False,False,2009,1241187191,1,1,1,1,1,0.0,0.0,0.0,0.0,214,214.0,168.0
040f924ded78f158c9882732c2b6007278c7a70a,apache/cassandra,False,False,2009,1260819584,0,115,2,1,1,0.8147055486567231,0.5,126.5,2.5,823,823.0,696.0
d0db57ad10e09564e58753c789f01c006c0f2168,apache/cassandra,False,False,2009,1257955904,245,259,6,3,2,1.5985215367873895,0.5,7.33333333333333,20.3333333333333,720,720.0,0.125000183703378
44a0a3a54df3bf7236806266e9b9be37ce13cbaf,apache/cassandra,False,False,2009,1241833216,12,4,3,2,1,1.1994602933016398,0.333333333333333,1.6666666666666698,4.33333333333333,256,256.0,203.0
283f3a08755f0f1d121c87a25ee7679b64d35d8b,apache/cassandra,False,False,2009,1237570023,0,813,2,1,1,0.414879744239335,1.0,0.0,2.5,3,3.0,2.0
e2af28a6e361ccd5bfea40171dfb84f2d0ac2291,apache/cassandra,False,False,2009,1251843900,8,1,3,3,3,1.309296668237,1.0,4.0,19.6666666666667,28,28.0,0.3827394773045739
781dfe4b6bdaa81ea7c0304d521c33b12dbb7cc9,apache/cassandra,True,False,2009,1251753267,11,0,2,1,1,0.845350936622437,1.5,1.5,27.5,548,548.0,446.0
f86d47c242ffd6834a52985aed90abd8dd5aa9a5,apache/cassandra,False,False,2009,1242181043,8,3,1,1,1,0.0,1.0,0.0,14.0,276,276.0,217.0
8a9c25ae0e849409a752b4d6eaf5a9bfbb3b3ca0,apache/cassandra,False,False,2009,1249678125,132,74,11,4,2,2.46305322016729,0.181818181818182,5.36363636363636,7.09090909090909,474,474.0,0.125000183703378
63a748ccf9ab5192456baca9dd90b4c0cf2a2038,apache/cassandra,False,False,2009,1240844473,2,70,2,2,1,0.9994433330902992,1.5,15.5,13.5,184,184.0,147.0
362178c204ea3c20fd7ea86e4e43fc154fd17061,apache/cassandra,True,False,2009,1254412848,15,2,3,1,1,1.25329757846304,0.666666666666667,45.3333333333333,0.666666666666667,40,40.0,16.0
edacc67c266fc2bef360356d360f394ea9b46154,apache/cassandra,False,False,2009,1243460464,15,8,1,1,1,0.0,1.0,5.0,26.0,295,295.0,234.0
f70a5a0c8cff203b17285494fbbd99176bbee649,apache/cassandra,False,False,2009,1241452752,9,34,2,2,1,0.9964859898867828,0.0,0.0,0.0,220,220.0,172.0
bfb2e952204f9879133826305b2b5dfda3e61776,apache/cassandra,False,False,2009,1240844511,16,14,9,4,2,2.96140632972184,0.333333333333333,0.0,10.5555555555556,189,189.0,0.125000183703378
40641c73a64e79ee1fb9b991f16f61eff4f438d7,apache/cassandra,False,False,2009,1251403909,184,1123,4,3,3,0.192125039847043,1.0,0.0,40.25,534,534.0,0.0185185185327305
d52a1109745a147c5d623f68bd2bcc9735cc286e,apache/cassandra,False,False,2009,1242423465,5,2,1,1,1,0.0,1.0,8.0,5.0,285,285.0,224.0
a7d5c6506b0901716eacdf015083f171fa9851a3,apache/cassandra,False,False,2009,1239330857,49,16,2,1,2,0.805125007464682,1.5,7.0,8.0,119,119.0,0.125000183703378
1332c0ed656696c4a5e0dee843f02b33a35bdbf9,apache/cassandra,False,False,2009,1248734438,2,2,1,1,1,0.0,2.0,0.0,68.0,415,415.0,336.0
af47dc8476a6e4e4856476e4acff1ac8321a6a39,apache/cassandra,False,False,2009,1237958723,3,5,1,1,1,0.0,2.0,0.0,2.0,11,11.0,10.0
1453a906efa363d16c7d4385435dc4ceadca9acd,apache/cassandra,False,False,2009,1240686816,3,2,1,1,1,0.0,3.0,0.0,8.0,180,180.0,145.0
d48d8fcbf781e8745b81d5f0ccb8e1b10976c560,apache/cassandra,False,False,2009,1245779265,3,356,7,4,2,1.2264185351715902,0.285714285714286,0.0,17.2857142857143,338,338.0,0.750000000021828
d1a8e1322fd5580e4e4b1178257057718ee1209c,apache/cassandra,True,False,2009,1254932600,69,82,6,5,1,1.7518316942502998,0.5,16.0,17.0,625,625.0,517.0
128cb03a5f3eb77b6015840f87ac6dc8bf01e0d9,apache/cassandra,False,False,2009,1256655198,4,11,3,3,2,1.4294732983598402,1.0,1.33333333333333,32.0,685,685.0,0.125000183703378
bb464c1f3703fc8b31be7859ca32e83e755a60dd,apache/cassandra,False,False,2009,1250699240,16,2,5,3,2,2.28103611255342,0.2,5.8,11.0,504,504.0,0.125000183703378
489143566d1e258b0568ad000be64733893d2c0c,apache/cassandra,False,False,2009,1251311626,8,7,1,1,1,0.0,1.0,1.0,36.0,524,524.0,431.0
bb32068268a2d6e999a2c13992a09470a3d4f1fc,apache/cassandra,False,False,2009,1256267206,19,14,3,2,1,1.5198913559178102,0.666666666666667,0.333333333333333,14.333333333333302,675,675.0,562.0
0967566af3321900ff704ed89cb3d0775038b700,apache/cassandra,False,False,2009,1260505500,9,6,1,1,1,0.0,1.0,0.0,63.0,810,810.0,684.0
bd3c6acf3333b351b99628d81693a3a981e95179,apache/cassandra,False,False,2009,1242181174,3,11,2,1,1,0.591672778582327,0.5,0.0,10.5,277,277.0,218.0
28df101aaaec461e11f01f3fa68d0f0740f6b5a5,apache/cassandra,False,False,2009,1249165868,82,137,5,3,1,1.86999316748166,0.2,0.0,14.4,446,446.0,365.0
efae42b47e0136cb284802bfee61922472b346b5,apache/cassandra,False,False,2009,1261584509,1,3,1,1,1,0.0,1.0,1.0,17.0,841,841.0,710.0
3329f5ec9880e1008e48a70958b12d2bd2b52b64,apache/cassandra,False,False,2009,1254944939,3,2,1,1,1,0.0,3.0,0.0,126.0,632,632.0,524.0
266e94f320b47532761bad3972e5e2a5a664ae70,apache/cassandra,False,False,2009,1258146039,12,4,3,3,1,1.4185644431996,1.33333333333333,0.666666666666667,73.3333333333333,733,733.0,615.0
a116ef72e850b6e6830938003ae34681384a8948,apache/cassandra,False,False,2009,1245325599,9,1,1,1,1,0.0,1.0,8.0,30.0,322,322.0,252.0
ef293c1a6ad591958254f8916814f9ee74cc5ffb,apache/cassandra,True,False,2009,1240595545,3046,2803,14,5,3,1.41654858685646,0.214285714285714,1.7142857142857095,4.5,173,173.0,0.12962962962963
3673e2818603a1c77ae22f8e2180fc42415f5151,apache/cassandra,False,False,2009,1245705466,267,360,16,3,2,2.52439121249745,0.0625,11.0625,7.5625,332,332.0,0.125000183703378
7888174d2c33c3f8a60084d8ef78f52ea8fa3b0c,apache/cassandra,False,False,2009,1238173589,3,1,1,1,1,0.0,1.0,0.0,5.0,58,58.0,8.0
fe708caa69cccecf5f373624fbf8e73a00a18983,apache/cassandra,False,False,2009,1238171940,28,29,1,1,1,0.0,3.0,0.0,19.0,54,54.0,50.0
ec291721ddeb66c88ba2d86d45ee27de84013e95,apache/cassandra,False,False,2009,1241107778,17,4,5,2,1,2.22641535347571,0.0,0.0,0.0,209,209.0,165.0
746be6746f03477f66e120cd70875583f80329f7,apache/cassandra,False,False,2009,1261153445,37,13,4,4,2,0.7870730006443821,0.75,4.5,25.0,833,833.0,0.124999999992724
8f9e6a4516a58a8684886604b5c45c95e50f81ed,apache/cassandra,False,False,2009,1244469592,7,0,2,1,1,0.8631205685666309,0.5,6.5,5.0,305,305.0,240.0
bcf4dcc666694b80b4ead2adb4a02486f9078e75,apache/cassandra,False,False,2009,1241463721,57,81,4,2,1,1.5365879897818202,0.25,0.0,0.75,224,224.0,175.0
6c189f73d70f641d7bfc01eb3f0414c0fd1039a8,apache/cassandra,False,False,2009,1238124874,3,1,1,1,1,0.0,1.0,0.0,2.0,36,36.0,5.0
70e0eee7918b02a08886332d03f41f9343678073,apache/cassandra,False,False,2009,1260629540,1,1,1,1,1,0.0,2.0,1.0,61.0,820,820.0,693.0
b3565371962dfcbb0d5c73c473a21c3d73ab4aaf,apache/cassandra,False,False,2009,1245082804,0,977,4,1,1,1.23865272872595,0.25,9.5,4.0,316,316.0,249.0
91afe8b6e9e9f0a808261b72c8532841b871ba45,apache/cassandra,False,False,2009,1240844468,13,18,6,4,1,1.99124804335926,0.5,3.5,11.833333333333302,183,183.0,146.0
a45bb97cc09835a2d8d073f4811c38e86d2e533a,apache/cassandra,False,False,2009,1253221803,12,12,3,3,1,0.816689088315021,0.666666666666667,22.6666666666667,39.0,579,579.0,476.0
3d6d023e68c337e553718028b949524b4edabbb3,apache/cassandra,False,False,2009,1257641060,31,17,3,3,3,0.497150183636967,1.0,15.333333333333302,32.3333333333333,714,714.0,0.129629629640252
1e15ccf5c95e1b1690d7e0c1c595f6c9ccb29950,apache/cassandra,False,False,2009,1239932919,25,13,2,1,1,0.2974722489192899,1.5,6.0,23.5,137,137.0,106.0
d342288f36c73855db26a7572c54c4ef14210671,apache/cassandra,False,False,2009,1244490300,171,211,6,3,1,0.9907143189363092,0.166666666666667,0.0,1.6666666666666698,307,307.0,242.0
d293b77bedb0d196065f6b5a93d086923b6a9114,apache/cassandra,False,False,2009,1253300569,65,94,8,1,2,2.78327912588664,0.375,21.25,25.625,583,583.0,0.125000183703378
fa53f58871c1b47b0fcea1a6adae85a19ddefb9c,apache/cassandra,False,False,2009,1249678628,67,12,4,2,2,1.33852177119799,0.75,22.25,12.0,476,476.0,0.750000000021828
